,char1,char2,filename_bbox_count,xml_content_bbox_count,gross_count,presence,mismatch,keys_filename,key_xml_content,human_key,subject_gender,subject_id,front_back,time,file,file_id
139,S,N,1,1,0,0,0,['MD'],[],HUMAN,M,4,back,0905153552,S_N_M4_MD_L_LL_back_0905153552.jpg,813444d4a96b8d07dce3392911a472f8
140,S,P,2,2,1,1,0,"['SS', 'MD']",['SS'],HUMAN,F,1,front,0907092534,S_P_F1_SS_F_LL_MD_V_LL_front_0907092534.jpg,e7b22ee9cf3d59030ac8e070dc2d7e64
141,S,P,2,2,1,1,1,"['KK', 'GA']",['UNKNOWN'],HUMAN,F,3,back,0910095721,S_P_F3_KK_F_LT_GA_V_N_back_0910095721.jpg,3cc872d808c121f9f3b85b473ad320e1
142,S,P,2,2,1,1,0,"['KC', 'CP']",['CP'],HUMAN,M,5,back,0906092259,S_P_M5_KC_F_RL_CP_V_N_back_0906092259.jpg,31abfeb74893f14bdef025d1b582a3c6
143,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,4,front,0905141338,S_N_M4_GA_F_LT_KK_V_N_front_0905141338.jpg,1cfe20b4c4c819c93f6363c9b1aa48bf
144,S,P,2,2,1,1,0,"['WB', 'CK']",['WB'],HUMAN,M,5,front,0906091519,S_P_M5_WB_F_W_CK_V_B_front_0906091519.jpg,fb11f31d5354a4139c63ddb37cead0d5
145,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,2,front,0904111150,S_N_M2_LW_F_LL_CL_V_RL_front_0904111150.jpg,f2d46cf684b4dfeb3ebe98cb4882f581
146,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,M,4,back,0905145339,S_N_M4_WB_F_LT_CK_V_RL_back_0905145339.jpg,8875c99a844f14ce33b1b7483bcdb2e9
147,S,N,1,1,0,0,0,['MD'],[],HUMAN,M,6,front,0906151916,S_N_M6_MD_R_LT_front_0906151916.jpg,06f5e2e1eec73da9dabbecbd72a73d36
148,S,P,2,2,1,1,0,"['SS', 'MD']",['SS'],HUMAN,F,4,front,0910154353,S_P_F4_SS_F_S_MD_V_N_front_0910154353.jpg,78c791d7fec59de893357b9af787cacd
149,T,N,1,1,0,0,0,"['KC', 'CP', 'CL']",[],HUMAN,F,1,front,0907141725,T_N_F1_KC_F_LA_CP_F_RA_CL_F_S_front_0907141725.jpg,9389e56638ec2af4b29b03fad50409b1
150,S,P,2,2,1,1,0,"['LW', 'CL']",['CL'],HUMAN,M,4,back,0905152724,S_P_M4_LW_F_RT_CL_V_N_back_0905152724.jpg,f19276fe6e692796eb25f6098244e62e
151,S,P,2,1,1,1,0,['CK'],[],HUMAN,F,4,front,0910163049,S_P_F4_CK_L_LL_front_0910163049.jpg,b0798c599ff6a0bd881e50b815c62a9a
152,S,P,2,2,1,1,1,['WB'],['UNKNOWN'],HUMAN,M,6,front,0906152300,S_P_M6_WB_R_LL_front_0906152300.jpg,387817099aa1846c54d315fd825aaa4c
153,S,N,1,1,0,0,0,['GA'],[],HUMAN,M,1,front,0903154831,S_N_M1_GA_R_W_front_0903154831.jpg,820b5fd393ceac2612e1bf49be2e8b56
154,S,P,2,2,1,1,0,"['GA', 'KK']",['GA'],HUMAN,M,5,front,0906083205,S_P_M5_GA_F_S_KK_V_N_front_0906083205.jpg,51d0262c6df57ac95f75318e08612cd6
155,S,N,1,1,0,0,0,['CP'],[],HUMAN,M,6,back,0906152525,S_N_M6_CP_R_W_back_0906152525.jpg,9c41ffa0022d51a5cf007c9d30b3b459
156,S,P,2,2,1,1,0,"['SS', 'MD']",['SS'],HUMAN,F,2,front,0907144308,S_P_F2_SS_F_RL_MD_V_RL_front_0907144308.jpg,0a4da9a4de692ef423c57da8ed755d37
157,T,P,4,3,3,1,0,"['KC', 'CP', 'CL']","['KC', 'CL']",HUMAN,F,1,front,0907141659,T_P_F1_KC_F_LA_CP_F_RA_CL_F_S_front_0907141659.jpg,29833f06755000c1acd8c75d40c11e95
158,S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,4,front,0910153848,S_N_F4_KK_F_C_GA_V_N_front_0910153848.jpg,42eb85a75d15d2bb4c25e8a914a01e69
159,S,P,2,1,1,1,0,['CK'],[],HUMAN,F,3,back,0910111710,S_P_F3_CK_L_RL_back_0910111710.jpg,c2ff96c8b07818936b2676af42062d07
160,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,3,front,0905091435,S_N_M3_MD_F_LT_SS_V_N_front_0905091435.jpg,6750da3d48a9b047ca0a8d76b769c9b4
161,S,N,1,1,0,0,0,['LW'],[],HUMAN,M,5,back,0906102348,S_N_M5_LW_L_LT_back_0906102348.jpg,4fbee2c1335470d1255c7bef42564b88
162,S,P,2,2,1,1,0,['CK'],['CK'],HUMAN,M,1,front,0903162152,S_P_M1_CK_R_W_front_0903162152.jpg,4636645fda2cd8af0aa690140a5f6ee7
163,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,1,front,0903130428,S_N_M1_GA_F_S_KK_V_W_front_0903130428.jpg,9b442bcdc995b6c0ac9b3f7c37df32f5
164,S,P,2,2,1,1,0,"['WB', 'CK']",['WB'],HUMAN,F,4,front,0910160329,S_P_F4_WB_F_RL_CK_V_RL_front_0910160329.jpg,84ed1248f7e605d1678f9c4301bf2663
165,S,P,2,2,1,1,0,"['CP', 'KC']",['CP'],HUMAN,F,1,front,0907101049,S_P_F1_CP_F_RL_KC_V_RL_front_0907101049.jpg,e359cee75e496450f2ca257f2a9bdb29
166,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,1,front,0903143147,S_N_M1_CK_F_LT_WB_V_W_front_0903143147.jpg,787fec3a93ac45e4fd4c59da607694bf
167,S,P,2,2,1,1,0,"['CP', 'KC']",['CP'],HUMAN,F,1,front,0907100011,S_P_F1_CP_F_S_KC_V_N_front_0907100011.jpg,f8fc8b05279355e74a5d5178d8547505
168,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,2,back,0907144820,S_N_F2_MD_F_RL_SS_V_N_back_0907144820.jpg,93385ccdae59575a528598c339034da2
169,S,P,2,2,1,1,0,"['KK', 'GA']",['GA'],HUMAN,F,4,back,0910153832,S_P_F4_KK_F_C_GA_V_N_back_0910153832.jpg,5be8f6d92c69c1a36620fbd6bc23cfe9
170,S,P,2,2,1,1,0,"['CP', 'KC']",['CP'],HUMAN,M,3,front,0905095652,S_P_M3_CP_F_RT_KC_V_N_front_0905095652.jpg,152516099c7843ab203dca7f74dd0d90
171,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,6,front,0906145210,S_N_M6_KC_F_LT_CP_V_RL_front_0906145210.jpg,809a033ba5dea630594d7c4f5c90af2e
172,S,P,2,2,1,1,0,"['KK', 'GA']",['KK'],HUMAN,F,1,front,0907091834,S_P_F1_KK_F_RL_GA_V_RL_front_0907091834.jpg,3a29e47b251c343d2ca3957d15d3b073
173,S,P,2,2,1,1,0,"['GA', 'KK']",['KK'],HUMAN,M,1,back,0903130356,S_P_M1_GA_F_S_KK_V_W_back_0903130356.jpg,251e17be9222ada6b7a094073de1fab2
174,S,P,2,2,1,1,1,['MD'],['CL'],HUMAN,M,5,front,0906100954,S_P_M5_MD_L_W_front_0906100954.jpg,57a296b8e9fe79a9091723a561db63ac
175,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,4,front,0910162105,S_N_F4_LW_F_RA_CL_V_RA_front_0910162105.jpg,3a40f92dcf30f0b9fde6f57c2f7624d1
176,S,P,2,2,1,1,0,"['CK', 'WB']",['WB'],HUMAN,M,5,back,0906090930,S_P_M5_CK_F_W_WB_V_N_back_0906090930.jpg,e63fea1aa16e19af981cfc6cf8f893f2
177,S,N,1,1,0,0,0,['GA'],[],HUMAN,M,3,back,0905103127,S_N_M3_GA_L_LL_back_0905103127.jpg,d2706ac99cb5ad05db1f2f71ad63fa56
178,S,P,2,1,1,1,0,['MD'],[],HUMAN,F,2,front,0907154311,S_P_F2_MD_R_RL_front_0907154311.jpg,6e089b65885a8c2df1709c13fe1f3782
179,D,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,4,front,0910164153,D_N_F4_KC_F_LL_CP_F_LT_front_0910164153.jpg,16e95a19e0f7576192f35c3c701b1e99
180,S,N,1,1,0,0,0,['KC'],[],HUMAN,M,1,front,0903162838,S_N_M1_KC_R_RA_front_0903162838.jpg,356e0563f7be2c77bba3c13f3ba503ba
181,S,N,1,1,0,0,0,['CK'],[],HUMAN,M,5,front,0906101314,S_N_M5_CK_R_RT_front_0906101314.jpg,fc99df6f5c07eafba5ce4b2a05c886fd
182,S,P,2,3,1,1,1,"['GA', 'KK']","['UNKNOWN', 'UNKNOWN']",HUMAN,F,2,front,0907143554,S_P_F2_GA_F_RT_KK_V_LL_front_0907143554.jpg,52b65bf7cf3e62273cbd4ccfb28b34b4
183,S,P,2,2,1,1,1,"['KC', 'CP']",['CL'],HUMAN,F,1,front,0907095709,S_P_F1_KC_F_RT_CP_V_LT_front_0907095709.jpg,9674b5365accc57b3849037397b400c1
184,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,1,back,0907101715,S_N_F1_CL_F_W_LW_V_B_back_0907101715.jpg,b9ba062c93fb948bf42d183ce254b950
185,D,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,1,front,0903164338,D_N_M1_SS_F_RA_MD_F_C_front_0903164338.jpg,c1f32f226eac9bfd414081cb4fe8d6bc
186,S,P,2,2,1,1,0,"['GA', 'KK']",['KK'],HUMAN,F,2,back,0907142940,S_P_F2_GA_F_W_KK_V_B_back_0907142940.jpg,fb81fc7d7216d0767e5b55c23127dd22
187,S,P,2,2,1,1,1,['CP'],['UNKNOWN'],HUMAN,F,4,front,0910163506,S_P_F4_CP_L_LL_front_0910163506.jpg,a26535ac007c183c40a60afb65d67765
188,S,N,1,1,0,0,0,['LW'],[],HUMAN,M,1,front,0903163754,S_N_M1_LW_R_W_front_0903163754.jpg,ca1c9f2a7fd037aa352862a992ca08c7
189,S,P,2,1,1,1,0,['CK'],[],HUMAN,F,1,back,0907111656,S_P_F1_CK_R_LL_back_0907111656.jpg,96e7658b41256c900bb026a8361ff7bf
190,S,P,2,2,1,1,1,['KK'],['CK'],HUMAN,F,4,back,0910162711,S_P_F4_KK_R_LL_back_0910162711.jpg,1ef1ce2a3fbf23be969e67d07bafca5a
191,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,3,back,0910104305,S_N_F3_KC_F_RL_CP_V_LL_back_0910104305.jpg,b30050ea1d4c4ae45effec57154617c4
192,S,P,2,2,1,1,0,"['WB', 'CK']",['WB'],HUMAN,M,6,front,0906144607,S_P_M6_WB_F_RL_CK_V_N_front_0906144607.jpg,05736a9be7d1dea9371d30e8ab83bb8d
193,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,4,back,0910162306,S_N_F4_LW_F_RT_CL_V_N_back_0910162306.jpg,2f215fd75de395bb43dd7b4bac30cf6c
194,S,P,2,2,1,1,0,"['KC', 'CP']",['CP'],HUMAN,M,5,back,0906092120,S_P_M5_KC_F_RT_CP_V_W_back_0906092120.jpg,476ea6fec092a48660ad74992d3575b1
195,S,P,2,2,1,1,0,"['LW', 'CL']",['LW'],HUMAN,M,4,front,0905152724,S_P_M4_LW_F_RT_CL_V_N_front_0905152724.jpg,4a66ef3d5eed744a8cc17246129e5f46
196,S,P,2,2,1,1,0,"['CK', 'WB']",['WB'],HUMAN,F,4,back,0910155725,S_P_F4_CK_F_RT_WB_V_N_back_0910155725.jpg,5a6e55850fb23460a8c7cb3c2d8663c3
197,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,4,front,0910161706,S_N_F4_CL_F_LT_LW_V_N_front_0910161706.jpg,34eb27ce3cd8c668105fd0d59ae70cfb
198,S,P,2,2,1,1,0,"['LW', 'CL']",['CL'],HUMAN,M,4,back,0905153021,S_P_M4_LW_F_LL_CL_V_RL_back_0905153021.jpg,0fe0bf1a7de5d173b623b5076b120c83
199,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,2,back,0907150531,S_N_F2_KC_F_RL_CP_V_RL_back_0907150531.jpg,75fc6eded60f4ed440fc6a93c2ee5a3e
200,D,P,3,2,2,1,1,"['CK', 'WB']",['UNKNOWN'],HUMAN,F,3,back,0910151837,D_P_F3_CK_V_LL_WB_V_RL_back_0910151837.jpg,dd2787d96ba7319140f54c0717b434c0
201,S,P,2,2,1,1,0,"['CK', 'WB']",['CK'],HUMAN,F,3,front,0910102741,S_P_F3_CK_F_LT_WB_V_N_front_0910102741.jpg,5b5eb442f885ea514871f99d60ab4798
202,S,P,2,2,1,1,0,"['CK', 'WB']",['CK'],HUMAN,M,3,front,0905092144,S_P_M3_CK_F_RL_WB_V_LL_front_0905092144.jpg,f64beeb61b39cc56180d71b9bae755d4
203,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,3,back,0910101904,S_N_F3_MD_F_RA_SS_V_B_back_0910101904.jpg,99e423daaa439d508a41447b5ff0b401
204,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,2,back,0907145409,S_N_F2_CK_F_LL_WB_V_RL_back_0907145409.jpg,9f6f64d61aec89d168f193924974d65b
205,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,3,front,0910101653,S_N_F3_SS_F_RL_MD_V_LL_front_0910101653.jpg,2365f1828d35ae6fb6cc0e645fc92116
206,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,6,back,0906150709,S_N_M6_LW_F_S_CL_V_W_back_0906150709.jpg,411b3d92190caee00653ebe1e22f503d
207,S,P,2,2,1,1,0,"['GA', 'KK']",['GA'],HUMAN,M,2,front,0904083727,S_P_M2_GA_F_C_KK_V_B_front_0904083727.jpg,d5d453e2f53d1a0e341f1f446289412b
208,D,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,4,front,0905160500,D_N_M4_GA_F_LT_KK_F_S_front_0905160500.jpg,1bc116fb119605958efa0ff001006de9
209,S,P,2,2,1,1,0,"['GA', 'KK']",['KK'],HUMAN,M,1,back,0903125935,S_P_M1_GA_F_RT_KK_V_RL_back_0903125935.jpg,fdca8131f5407629561b29c57d52ba6e
210,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,2,back,0904093414,S_N_M2_MD_F_C_SS_V_B_back_0904093414.jpg,5e4cb6085b92a03b2c171c7773f2564a
211,S,P,2,2,1,1,0,"['KK', 'GA']",['GA'],HUMAN,F,3,back,0910100858,S_P_F3_KK_F_RL_GA_V_LL_back_0910100858.jpg,20cb3e780b1038ec5f0260018353b230
212,S,P,2,2,1,1,1,"['SS', 'MD']",['CK'],HUMAN,F,4,back,0910154305,S_P_F4_SS_F_S_MD_V_N_back_0910154305.jpg,4a45e82b6a260fadc04ed70f73736724
213,S,P,2,2,1,1,0,"['MD', 'SS']",['SS'],HUMAN,M,5,back,0906090036,S_P_M5_MD_F_RT_SS_V_N_back_0906090036.jpg,1196121b74f8840986fa3314e7e5b20c
214,S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,2,front,0904085605,S_N_M2_KK_F_RL_GA_V_LL_front_0904085605.jpg,55eb9328b2d2ad0826ddf4435321a565
215,S,N,1,1,0,0,0,['CL'],[],HUMAN,M,4,front,0905160110,S_N_M4_CL_L_W_front_0905160110.jpg,c0f73f559c63ae818ef4eb23daa4f23e
216,S,P,2,2,1,1,1,['GA'],['UNKNOWN'],HUMAN,M,6,front,0906151501,S_P_M6_GA_R_LL_front_0906151501.jpg,7dd7540e898ad88cfabca672eef3bc3e
217,T,N,1,1,0,0,0,"['MD', 'CK', 'WB']",[],HUMAN,M,1,back,0903165108,T_N_M1_MD_F_C_CK_F_RA_WB_F_RT_back_0903165108.jpg,0dc991c681b63faf6010f030b302b0cb
218,S,P,2,1,1,1,0,['LW'],[],HUMAN,M,1,back,0903163742,S_P_M1_LW_R_W_back_0903163742.jpg,9511d4203ecde7c49c9e211c8ea66c31
219,D,P,3,3,2,1,1,"['CL', 'LW']","['LW', 'UNKNOWN']",HUMAN,M,4,front,0905160934,D_P_M4_CL_F_RL_LW_F_LL_front_0905160934.jpg,4fd1928d267a23b1aa365648f2266ae2
220,S,P,2,2,1,1,1,['MD'],['CK'],HUMAN,M,6,front,0906151902,S_P_M6_MD_R_LT_front_0906151902.jpg,3dd42c576d8c2c793fd874e6de2769a7
221,S,P,2,2,1,1,0,"['WB', 'CK']",['WB'],HUMAN,F,4,back,0910160111,S_P_F4_WB_F_RT_CK_V_N_back_0910160111.jpg,2ac955c53e091a0748f688b24981c6f0
222,S,P,2,1,1,1,0,['CL'],[],HUMAN,F,2,front,0907155206,S_P_F2_CL_R_RL_front_0907155206.jpg,d6fa059c53d4be0446f07c78c3984af0
223,S,P,2,2,1,1,0,"['CP', 'KC']",['CP'],HUMAN,M,1,front,0903152041,S_P_M1_CP_F_RL_KC_V_W_front_0903152041.jpg,57a0ae6ed6554d82743fd834b7ae26ba
224,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,3,back,0910102440,S_N_F3_MD_F_RL_SS_V_LL_back_0910102440.jpg,9225a39f138204e5be4c76626fc87c12
225,S,P,2,2,1,1,0,"['GA', 'KK']",['GA'],HUMAN,M,6,front,0906140920,S_P_M6_GA_F_LT_KK_V_W_front_0906140920.jpg,f625c2b81268a3e974dc9c7c1bb2def8
226,S,P,2,1,1,1,0,['CL'],[],HUMAN,M,1,back,0903163552,S_P_M1_CL_R_W_back_0903163552.jpg,3c466fdf8cff93ea958be820f28ae42b
227,T,P,4,4,3,1,1,"['GA', 'KK', 'SS']","['GA', 'KK', 'KC']",HUMAN,M,2,front,0904131121,T_P_M2_GA_F_RT_KK_F_W_SS_F_LA_front_0904131121.jpg,9e7cdf24d12ad7d4c5124fc0b39cd12e
228,S,P,2,2,1,1,1,"['KK', 'GA']",['UNKNOWN'],HUMAN,M,6,front,0906142221,S_P_M6_KK_F_RT_GA_V_N_front_0906142221.jpg,4f1328e22d531c23f6559c1ae44eb754
229,S,N,1,1,0,0,0,['SS'],[],HUMAN,F,3,back,0910111354,S_N_F3_SS_R_LL_back_0910111354.jpg,c4403c07486ec84fae870f6bc5f95c43
230,S,N,1,1,0,0,0,['CP'],[],HUMAN,M,1,back,0903163120,S_N_M1_CP_R_W_back_0903163120.jpg,4dac31e0018927535691c29f2e5b5000
231,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,5,front,0906090944,S_N_M5_CK_F_W_WB_V_N_front_0906090944.jpg,e3fecedbebc69494aab9423cc823ead7
232,S,N,1,1,0,0,0,['KK'],[],HUMAN,M,1,back,0903155031,S_N_M1_KK_L_W_back_0903155031.jpg,8d31f49bdd328be509b3fd3a495c7359
233,D,P,3,1,2,1,0,"['GA', 'KK']",[],HUMAN,M,4,back,0905160445,D_P_M4_GA_F_LT_KK_F_S_back_0905160445.jpg,31047b32c01b0a270258405d20db2f51
234,S,P,2,2,1,1,0,"['MD', 'SS']",['MD'],HUMAN,M,5,front,0906085754,S_P_M5_MD_F_S_SS_V_B_front_0906085754.jpg,01aea6da30b68a80e0dbaecf927a63c2
235,D,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,1,back,0903164338,D_N_M1_SS_F_RA_MD_F_C_back_0903164338.jpg,55c6bd5a8b75372bc0053ee835731d82
236,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,5,front,0906094336,S_N_M5_CL_F_RA_LW_V_LA_front_0906094336.jpg,b426c509f1e702bff2d1e1e04217c2c0
237,S,P,2,2,1,1,1,"['GA', 'KK']",['UNKNOWN'],HUMAN,F,2,front,0907143324,S_P_F2_GA_F_LL_KK_V_N_front_0907143324.jpg,a2053c62eeb50ca8aa136b2e00c4df64
238,S,P,2,2,1,1,0,"['LW', 'CL']",['CL'],HUMAN,F,1,back,0907102800,S_P_F1_LW_F_W_CL_V_N_back_0907102800.jpg,7533d996c3b1d8fe175125c6f9859419
239,S,P,2,2,1,1,0,"['CK', 'WB']",['CK'],HUMAN,M,3,front,0905092024,S_P_M3_CK_F_LT_WB_V_N_front_0905092024.jpg,16f9c94a0504366661f3f832fdcbbaf8
240,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,1,back,0907095121,S_N_F1_WB_F_RA_CK_V_W_back_0907095121.jpg,78f9961cb28fdba9d44309deb6605375
241,S,P,2,1,1,1,0,['KK'],[],HUMAN,M,3,back,0905103156,S_P_M3_KK_R_W_back_0905103156.jpg,6e69dd5db07a41ed02c3ca021654a03f
242,S,P,2,2,1,1,0,"['LW', 'CL']",['LW'],HUMAN,M,1,front,0903153029,S_P_M1_LW_F_LT_CL_V_W_front_0903153029.jpg,aec712f655d643a30f1d0dc063119ceb
243,S,N,1,1,0,0,0,['GA'],[],HUMAN,M,5,front,0906100421,S_N_M5_GA_L_LT_front_0906100421.jpg,e515b7818208c6d92a50705a9b8dc02c
244,S,N,1,1,0,0,0,['KC'],[],HUMAN,F,2,back,0907154852,S_N_F2_KC_L_RL_back_0907154852.jpg,a90c896df20b494fc07de491b1403e83
245,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,1,front,0903151753,S_N_M1_KC_F_LT_CP_V_LA_front_0903151753.jpg,1e6501785916885ce0603e05f15f3947
246,D,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,4,back,0910164001,D_N_F4_SS_F_RL_MD_F_LL_back_0910164001.jpg,1a2fb35b5ced90557dce082b577004ce
247,S,P,2,2,1,1,0,"['SS', 'MD']",['SS'],HUMAN,M,6,front,0906142549,S_P_M6_SS_F_LA_MD_V_LA_front_0906142549.jpg,d912c545f91721f218774f198fba6774
248,S,P,2,2,1,1,1,"['SS', 'MD']",['UNKNOWN'],HUMAN,M,4,back,0905143405,S_P_M4_SS_F_W_MD_V_W_back_0905143405.jpg,e2b6113b043300f2c0b37ad12e161b67
249,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,6,front,0906145607,S_N_M6_CP_F_W_KC_V_W_front_0906145607.jpg,a11f7c842c5c316766de3e69b0157d6a
250,S,P,2,2,1,1,1,"['SS', 'MD']",['CK'],HUMAN,M,3,back,0905090632,S_P_M3_SS_F_W_MD_V_W_back_0905090632.jpg,732fb595bb012bf95f369f06c0cab422
251,T,P,4,1,3,1,0,"['LW', 'SS', 'CP']",[],HUMAN,F,3,front,0910152634,T_P_F3_LW_V_LL_SS_V_RL_CP_V_N_front_0910152634.jpg,cac06aab25118128db0ed843d9a1da7b
252,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,1,front,0907094605,S_N_F1_WB_F_S_CK_V_LA_front_0907094605.jpg,022f9217ba1aa21880192e66b38f9046
253,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,3,front,0905091338,S_N_M3_MD_F_W_SS_V_W_front_0905091338.jpg,0bd7cb24ba309278c52d7f0dba6bd906
254,S,P,2,2,1,1,0,['WB'],['WB'],HUMAN,F,1,back,0907111829,S_P_F1_WB_L_W_back_0907111829.jpg,715dd7ab46302ae13c32b1c748599531
255,S,P,2,2,1,1,1,"['WB', 'CK']",['UNKNOWN'],HUMAN,F,4,back,0910160329,S_P_F4_WB_F_RL_CK_V_RL_back_0910160329.jpg,31092a4b24fc5e351de05a37ad5b9cc9
256,S,N,1,1,0,0,0,['LW'],[],HUMAN,F,3,front,0910151428,S_N_F3_LW_L_LL_front_0910151428.jpg,2a0be2bd0a2d4e2665e6b302f6d2b9b3
257,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,2,back,0907150745,S_N_F2_KC_F_LA_CP_V_N_back_0907150745.jpg,7a07b6cd422e29a59eb773743498638d
258,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,1,back,0907092501,S_N_F1_SS_F_LA_MD_V_RA_back_0907092501.jpg,b34a2df2d25affbe7b97e46706a24d63
259,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,2,back,0907143423,S_N_F2_GA_F_RL_KK_V_N_back_0907143423.jpg,71e50a4f4a30a636fa96b77b3209e928
260,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,M,4,front,0905145242,S_N_M4_WB_F_RT_CK_V_N_front_0905145242.jpg,2d54f7b799125094e61ad9e003400549
261,D,P,3,1,2,1,0,"['GA', 'KK']",[],HUMAN,F,2,back,0907155750,D_P_F2_GA_F_C_KK_F_S_back_0907155750.jpg,55be2d48f44e0d3602aaff00e2a66ce3
262,D,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,1,front,0907141138,D_N_F1_CL_V_LA_LW_V_RA_front_0907141138.jpg,ad14c8625a88cebd65e3586f1758974b
263,S,N,1,1,0,0,0,['LW'],[],HUMAN,F,3,back,0910151428,S_N_F3_LW_L_LL_back_0910151428.jpg,1eb9e7f78b01f7ab8e4f7306d2dd8f84
264,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,2,back,0907151504,S_N_F2_CL_F_RT_LW_V_LL_back_0907151504.jpg,43b04031c60680cc10e0c819322f3850
265,S,P,2,2,1,1,0,"['LW', 'CL']",['LW'],HUMAN,M,3,front,0905101741,S_P_M3_LW_F_RT_CL_V_B_front_0905101741.jpg,5f0d60a922f796b7c7ead0440f0f0a7f
266,S,P,2,2,1,1,1,"['WB', 'CK']",['UNKNOWN'],HUMAN,M,3,back,0905092642,S_P_M3_WB_F_W_CK_V_W_back_0905092642.jpg,9f28d8a7d3cde679cb972760612145e0
267,S,N,1,1,0,0,0,['GA'],[],HUMAN,M,4,back,0905153219,S_N_M4_GA_L_LL_back_0905153219.jpg,d4943d1e5c5bbc92c4e61e47eef567e5
268,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,4,back,0910161013,S_N_F4_KC_F_RA_CP_V_RA_back_0910161013.jpg,66359afde530deb000574fd2b057c13b
269,S,P,2,2,1,1,0,"['KK', 'GA']",['KK'],HUMAN,M,2,front,0904084934,S_P_M2_KK_F_W_GA_V_B_front_0904084934.jpg,d0ec6f4dc2e3347e679fcdbbf9ee0c7f
270,D,P,3,1,2,1,0,"['CL', 'LW']",[],HUMAN,M,4,back,0905160934,D_P_M4_CL_F_RL_LW_F_LL_back_0905160934.jpg,ad99752e3c2a20d1120c5001ff07c514
271,S,N,1,1,0,0,0,['SS'],[],HUMAN,M,1,back,0903155526,S_N_M1_SS_R_RT_back_0903155526.jpg,20409f7c8b22356ad635f94ebc723f6e
272,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,6,back,0906145029,S_N_M6_KC_F_W_CP_V_W_back_0906145029.jpg,85c525cd23567f52885cd5c489d54826
273,S,P,2,2,1,1,0,"['CL', 'LW']",['LW'],HUMAN,F,1,back,0907102138,S_P_F1_CL_F_RL_LW_V_RL_back_0907102138.jpg,3dd677c7d31388093c067b3d8b3130b2
274,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,6,back,0906150749,S_N_M6_LW_F_LT_CL_V_N_back_0906150749.jpg,6643505a74efb67b68870790b80a285e
275,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,1,front,0903153049,S_N_M1_LW_F_LT_CL_V_W_front_0903153049.jpg,1813c9efa63e0e7685066edf049bdf7d
276,T,P,4,1,3,1,0,"['MD', 'CK', 'WB']",[],HUMAN,M,6,back,0906154134,T_P_M6_MD_F_LL_CK_F_C_WB_F_RT_back_0906154134.jpg,68c654f80817adb26ca19f27f26f0f8b
