char1,char2,filename_bbox_count,xml_content_bbox_count,gross_count,presence,mismatch,keys_filename,key_xml_content,human_key,subject_gender,subject_id,front_back,time,file,file_id
S,P,2,1,1,1,0,['SS'],[],HUMAN,F,1,front,907111214,S_P_F1_SS_R_RL_front_0907111214.jpg,e3c80ed9949def4e0088d533ce34355b
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CL'],[],HUMAN,M,1,back,903163334,S_N_M1_CL_R_RA_back_0903163334.jpg,92f9282af3892c47d689e078c0dfb801
D,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,1,back,907141031,D_N_F1_KC_F_RA_CP_F_LA_back_0907141031.jpg,b3181971b1230c70bc6c2c3e22b7fa7e
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,3,back,910110130,S_N_F3_LW_F_RT_CL_V_N_back_0910110130.jpg,86e6b23126a833412ecf004b4c0e7b1e
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,1,front,903125952,S_N_M1_GA_F_RT_KK_V_RL_front_0903125952.jpg,8575d41331b5c674bff18888d5372f57
S,N,1,1,0,0,0,['CL'],[],HUMAN,M,2,back,904125858,S_N_M2_CL_R_RT_back_0904125858.jpg,4c7a935c2b7fa4305ac859c4a884ed07
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['LW'],[],HUMAN,M,2,front,904130131,S_P_M2_LW_R_W_front_0904130131.jpg,da5599ac4a9cfdf80e191041f075ecc7
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,3,front,905100805,S_N_M3_CL_F_S_LW_V_W_front_0905100805.jpg,e40440697ef3478127b15cd19aa49baa
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,3,back,905101928,S_N_M3_LW_F_LT_CL_V_LL_back_0905101928.jpg,173297b763f372592acd5ec24be9cf56
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['SS'],[],HUMAN,M,2,front,904112341,S_N_M2_SS_L_LA_front_0904112341.jpg,7b6e6a6b24b3656f268bcdb30285a14c
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,1,front,907092906,S_N_F1_MD_F_C_SS_V_B_front_0907092906.jpg,4bc8aea6fdfdb43f133aa47c31ef3f9e
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,1,front,907093429,S_N_F1_MD_F_LL_SS_V_LL_front_0907093429.jpg,d99ef9c29fb90d53f72a05961a759206
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,1,back,907095511,S_N_F1_KC_F_LL_CP_V_LL_back_0907095511.jpg,8bae9ad059b27187656a66d69af35297
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,3,back,905101800,S_N_M3_LW_F_RT_CL_V_B_back_0905101800.jpg,ad5abcf34341ba37cdd7fcf73df54fb3
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,1,back,903154032,S_N_M1_CL_F_LT_LW_V_RA_back_0903154032.jpg,52c0e782ac5d1a3f3341154e085b35b8
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,1,front,907101016,S_N_F1_CP_F_LL_KC_V_LL_front_0907101016.jpg,961965463282e51c09328da01ac71740
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,1,front,903151132,S_N_M1_CP_F_C_KC_V_RL_front_0903151132.jpg,cdee5bd00d19d6bec686f263e5a8a0cd
,,,,,,,,,,,,,,,
D,P,3,1,2,1,0,"['CK', 'WB']",[],HUMAN,M,1,back,903164436,D_P_M1_CK_F_C_WB_F_LT_back_0903164436.jpg,fe207ebf095ee1d8412cdc3c794c9d75
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CP'],[],HUMAN,M,2,back,904125602,S_N_M2_CP_L_LA_back_0904125602.jpg,754e1d35aa74f8d4acf3d16268fc5cee
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,1,front,907103223,S_N_F1_LW_F_LL_CL_V_RA_front_0907103223.jpg,8ad7ebea7a4a68daf9350af3b772905b
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,3,back,905095404,S_N_M3_CP_F_RA_KC_V_LA_back_0905095404.jpg,152717380e95789eb02d1f68047c7acf
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,1,back,907102919,S_N_F1_LW_F_LL_CL_V_LL_back_0907102919.jpg,85bd5828b1c1578db3cbb8a3075f0623
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,"['MD', 'SS']",[],HUMAN,M,2,front,904092943,S_P_M2_MD_F_RA_SS_V_LA_front_0904092943.jpg,21452d3171f2ea040f250b9aec8e3a7d
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
D,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,1,back,903164009,D_N_M1_GA_F_RT_KK_F_W_back_0903164009.jpg,50c4376488f6b37df46254496c79e15a
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,2,front,907150455,S_N_F2_KC_F_LL_CP_V_LL_front_0907150455.jpg,e3ba3302709b0258727f86ef87c6312c
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['GA'],[],HUMAN,M,2,front,904111902,S_N_M2_GA_R_W_front_0904111902.jpg,d0601b211c24b5aa66969cb1d205f76f
,,,,,,,,,,,,,,,
D,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,3,front,905111136,D_N_M3_CL_V_LL_LW_V_N_front_0905111136.jpg,6af20d3378dc655a9aa9bbfca6834e9a
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,1,back,903133131,S_N_M1_SS_F_LL_MD_V_RL_back_0903133131.jpg,8916f10d80489e9dd0d84848225ba6b2
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,2,back,904092802,S_N_M2_SS_F_LA_MD_V_RA_back_0904092802.jpg,e394269e5c34d3134860bec10c828537
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,2,back,904110132,S_N_M2_CL_F_RL_LW_V_LL_back_0904110132.jpg,c9efee483c31d1da66863d754abd1cab
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['KC'],[],HUMAN,M,1,front,903162930,S_P_M1_KC_L_LT_front_0903162930.jpg,14f80d71d64e695b6f27b66962952bd4
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,2,back,907143003,S_N_F2_GA_F_W_KK_V_B_back_0907143003.jpg,ec2f8ecf03193a61e6cca89ece465494
S,P,2,1,1,1,0,['MD'],[],HUMAN,F,2,front,907153936,S_P_F2_MD_L_LL_front_0907153936.jpg,c3bf4c9ed41556438f92f231c1cbd311
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
D,P,3,1,2,1,0,"['SS', 'MD']",[],HUMAN,M,2,front,904130630,D_P_M2_SS_V_RA_MD_V_N_front_0904130630.jpg,4d4398b6e4fec290de05b18aa8119870
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,3,front,910095612,S_N_F3_KK_F_S_GA_V_B_front_0910095612.jpg,c2a0dfec332c46a89513aadd11e371ed
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,2,back,907152626,S_N_F2_LW_F_RA_CL_V_RL_back_0907152626.jpg,38ad02b20561d7d401db2ea3c84e9987
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,2,front,904102823,S_N_M2_CP_F_LT_KC_V_N_front_0904102823.jpg,c7ddfab1b416eed576154fe6ccd11a56
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,1,back,907091005,S_N_F1_KK_F_C_GA_V_RA_back_0907091005.jpg,a9257ed90150212583002bf93abd87b7
S,N,1,1,0,0,0,['SS'],[],HUMAN,M,2,back,904112551,S_N_M2_SS_L_LL_back_0904112551.jpg,802b7551272447b8ca852a2ea59ca57a
S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,M,3,front,905092657,S_N_M3_WB_F_W_CK_V_W_front_0905092657.jpg,0c7b9d9f65fc8b24891d763da7ccb59d
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,3,back,905084936,S_N_M3_GA_F_S_KK_V_W_back_0905084936.jpg,0d7ed4db2601cc8efbd136afa351d643
S,P,2,2,1,1,1,['GA'],['UNKNOWN'],HUMAN,F,3,back,910111051,S_P_F3_GA_R_RL_back_0910111051.jpg,629017290dcb92f36c49fe889a531505
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,['SS'],['UNKNOWN'],HUMAN,M,3,back,905103750,S_P_M3_SS_L_RL_back_0905103750.jpg,f0cadb213920560df1c52d786945e97b
D,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,2,back,904130648,D_N_M2_SS_V_RA_MD_V_N_back_0904130648.jpg,7ffe522c7e6e871fa74572b8b4c3af04
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,1,back,907091139,S_N_F1_KK_F_S_GA_V_B_back_0907091139.jpg,3da690e2443039a8ce68d25c5335d15c
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,1,back,903143344,S_N_M1_CK_F_RT_WB_V_B_back_0903143344.jpg,df4229e41f9f5f39b95bb1b88c38912f
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,3,front,910110910,S_N_F3_LW_F_RL_CL_V_LL_front_0910110910.jpg,db56e6b01c895f703ee1c61895b5b10b
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['KK'],[],HUMAN,M,3,front,905103307,S_N_M3_KK_R_LL_front_0905103307.jpg,f4d30ce48841e3ff75960b4da49e8cd6
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['SS'],[],HUMAN,F,2,back,907153835,S_N_F2_SS_L_LL_back_0907153835.jpg,098613498f3a2d6d8055b5de1363172d
S,P,2,1,1,1,0,['SS'],[],HUMAN,F,1,back,907111214,S_P_F1_SS_R_RL_back_0907111214.jpg,3c448f3ab858215882d3dbea789f4230
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,3,back,905100805,S_N_M3_CL_F_S_LW_V_W_back_0905100805.jpg,f38e8871bc04aa0ee897151dbddce3b3
T,N,1,1,0,0,0,"['GA', 'KK', 'SS']",[],HUMAN,F,2,front,907160352,T_N_F2_GA_F_C_KK_F_S_SS_F_RT_front_0907160352.jpg,acf46cb7e96f77496fce67235fd3214a
S,N,1,1,0,0,0,['KK'],[],HUMAN,F,3,front,910111155,S_N_F3_KK_R_W_front_0910111155.jpg,20ccbcfc930ebc16d68f6dba48444428
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,1,front,903124246,S_N_M1_GA_F_C_KK_V_B_front_0903124246.jpg,3a9b2e48c195aa06a8f1e08ba7409541
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CL'],[],HUMAN,F,1,back,907112959,S_N_F1_CL_L_LA_back_0907112959.jpg,77b67e36933eb44154630904aceee53a
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
D,P,3,1,2,1,0,"['GA', 'KK']",[],HUMAN,M,2,back,904130506,D_P_M2_GA_F_LL_KK_F_RT_back_0904130506.jpg,3f23a261803b34f6155ed2ede2ef1b2f
S,P,2,2,1,1,1,"['CP', 'KC']",['UNKNOWN'],HUMAN,F,2,back,907151101,S_P_F2_CP_F_RA_KC_V_N_back_0907151101.jpg,8ca73321a6453d51a19361a7d4f5e88d
S,P,2,1,1,1,0,"['CL', 'LW']",[],HUMAN,M,2,back,904105525,S_P_M2_CL_F_S_LW_V_W_back_0904105525.jpg,517893dbcc4abf0b9bb8609179ff5786
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,2,back,904101318,S_N_M2_CK_F_LL_WB_V_N_back_0904101318.jpg,ac072e462fe4a3af32cb41b97f408a13
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,1,front,903150819,S_N_M1_KC_F_LA_CP_V_N_front_0903150819.jpg,c5e90afcfe3239fb44dd574b2ffd9ce5
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,1,front,907092324,S_N_F1_SS_F_S_MD_V_B_front_0907092324.jpg,5ff97692ccf6ed30a64d9406fd906901
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,2,back,904084656,S_N_M2_GA_F_RL_KK_V_LL_back_0904084656.jpg,03d95d9f90b56bbd140262ac84be8de8
S,N,1,1,0,0,0,['KC'],[],HUMAN,F,1,back,907112003,S_N_F1_KC_L_LL_back_0907112003.jpg,f059891c5c4c4353a1020bbd7725e308
,,,,,,,,,,,,,,,
T,N,1,1,0,0,0,"['LW', 'MD', 'WB']",[],HUMAN,M,1,back,903165514,T_N_M1_LW_F_RT_MD_F_S_WB_F_LT_back_0903165514.jpg,f9d36899a32d4619db4fe28e2dbd0509
,,,,,,,,,,,,,,,
D,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,1,front,903164636,D_N_M1_KC_F_C_CP_F_RT_front_0903164636.jpg,b989ce43d52827a6a10ee5693ea9eab9
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['WB'],[],HUMAN,F,2,front,907154552,S_N_F2_WB_L_LT_front_0907154552.jpg,bcc5b5b9a5bbc19bc890d1e682d5bf3e
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['MD'],[],HUMAN,M,2,back,904112839,S_N_M2_MD_R_RA_back_0904112839.jpg,dce538387436cd415c2ef19928d8488b
S,P,2,2,1,1,1,['LW'],['UNKNOWN'],HUMAN,F,1,front,907113201,S_P_F1_LW_R_RL_front_0907113201.jpg,5dbcf4359835b184ea50961a3ef03b79
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,1,front,907094355,S_N_F1_CK_F_LL_WB_V_LL_front_0907094355.jpg,7f112ac4a0812d591006e07d4182d950
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,2,front,904083501,S_N_M2_GA_F_S_KK_V_W_front_0904083501.jpg,778258ae3719f429330f698c3507f7ea
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,2,back,907150021,S_N_F2_WB_F_RL_CK_V_LL_back_0907150021.jpg,46ab1fc36ea58d5c714020040429f3e6
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,2,front,907151504,S_N_F2_CL_F_RT_LW_V_LL_front_0907151504.jpg,835820991f81ee930b4341dee2ef4d6c
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,1,front,907103036,S_N_F1_LW_F_RL_CL_V_RL_front_0907103036.jpg,b3561ce9fcd99e6af8c362cb9bb61fa3
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,2,back,907150421,S_N_F2_KC_F_RT_CP_V_N_back_0907150421.jpg,3e186d25b60f2f2d2f9d502502cd0bbf
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
D,P,3,1,2,1,0,"['GA', 'KK']",[],HUMAN,M,1,back,903163950,D_P_M1_GA_F_RT_KK_F_W_back_0903163950.jpg,178cb10f03597e63fe2ebb4d058ba444
,,,,,,,,,,,,,,,
D,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,2,front,907155817,D_N_F2_GA_F_C_KK_F_S_front_0907155817.jpg,e48eaf60b81f24d434e75c13629d2561
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,2,front,907144323,S_N_F2_SS_F_RL_MD_V_RL_front_0907144323.jpg,89bb44fa43cff31221592bea5b2a6e61
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CP'],[],HUMAN,F,1,back,907112105,S_P_F1_CP_L_LA_back_0907112105.jpg,f3ded9c1f2e5443d49db38915e32ec15
S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,M,1,back,903144249,S_N_M1_WB_F_RT_CK_V_B_back_0903144249.jpg,73fcef59eb98992bb938880defb1019c
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,3,front,910105025,S_N_F3_CP_F_RL_KC_V_LL_front_0910105025.jpg,1c5762d3ede0715431bbadd5e2270f3f
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,2,front,907153351,S_N_F2_LW_F_RL_CL_V_RL_front_0907153351.jpg,17ff5e4cb94594fba2dae1db8e2ce097
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,2,front,904101537,S_N_M2_KC_F_RA_CP_V_LA_front_0904101537.jpg,0269b6d037319a19298e0ee102469d0c
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,2,front,907150745,S_N_F2_KC_F_LA_CP_V_N_front_0907150745.jpg,28d7f691b220e41d0b29559fc017a576
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,2,back,904085208,S_N_M2_KK_F_RT_GA_V_N_back_0904085208.jpg,b78e962242aae044db0355c99879572c
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,2,back,904085425,S_N_M2_KK_F_S_GA_V_N_back_0904085425.jpg,11f95de476814f6d39e167ad08a5216e
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,1,back,903124825,S_N_M1_GA_F_C_KK_V_LT_back_0903124825.jpg,40fc91f6fe6e0cf69f34f1f84d142123
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,2,front,904104617,S_N_M2_CL_F_RA_LW_V_LA_front_0904104617.jpg,c048af0bb7730a31ad5aeed087224176
D,P,3,1,2,1,0,"['KC', 'CP']",[],HUMAN,M,1,back,903164615,D_P_M1_KC_F_C_CP_F_RT_back_0903164615.jpg,6ea7e7250287ef1c03027bf3e67b026c
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,2,front,904101027,S_N_M2_CK_F_W_WB_V_W_front_0904101027.jpg,c97f607733b68954b1763727659cbcae
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['KK'],[],HUMAN,M,3,back,905103307,S_N_M3_KK_R_LL_back_0905103307.jpg,53796cac4352cbbe6a9dbe71e59768fe
S,P,2,2,1,1,1,"['CL', 'LW']",['UNKNOWN'],HUMAN,M,1,back,903153254,S_P_M1_CL_F_LA_LW_V_RL_back_0903153254.jpg,3ae0ac515b516d77b38327f449194bff
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,1,front,903131329,S_N_M1_MD_F_C_SS_V_W_front_0903131329.jpg,5fe593865e916dec5273e952d479b109
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['CL', 'LW']",['UNKNOWN'],HUMAN,F,1,back,907101541,S_P_F1_CL_F_C_LW_V_LA_back_0907101541.jpg,92034426f8a49e9d7d42a656007f4e02
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CK'],[],HUMAN,F,1,front,907111710,S_N_F1_CK_R_LL_front_0907111710.jpg,722d937c87e6bef77e7311dac036ad76
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,1,front,903133131,S_N_M1_SS_F_LL_MD_V_RL_front_0903133131.jpg,9b4e4ebebb67ac2dbca4a5ebf8866567
S,N,1,1,0,0,0,['MD'],[],HUMAN,F,1,back,907111343,S_N_F1_MD_L_LL_back_0907111343.jpg,a2fef7e491691c5323f9e0fc59ec779a
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,3,front,905101304,S_N_M3_LW_F_C_CL_V_B_front_0905101304.jpg,d902794445e7352fb30ef595660e327e
T,P,4,1,3,1,0,"['MD', 'CK', 'WB']",[],HUMAN,F,1,front,907141519,T_P_F1_MD_V_LA_CK_V_RA_WB_V_B_front_0907141519.jpg,f010898282f6f8d5275ef36f4ad452b1
S,N,1,1,0,0,0,['CP'],[],HUMAN,M,3,front,905105617,S_N_M3_CP_R_W_front_0905105617.jpg,20283b196ebdb96fcbe55c0c02659eab
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['MD'],[],HUMAN,M,2,back,904112706,S_N_M2_MD_L_LT_back_0904112706.jpg,07d4af6381985df87d32e60e36ea99d9
S,N,1,1,0,0,0,['KK'],[],HUMAN,F,3,back,910111237,S_N_F3_KK_L_LL_back_0910111237.jpg,58e38bce9e1f2004e8ae1a2a0c5fb47a
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['LW'],[],HUMAN,F,1,front,907113217,S_N_F1_LW_R_RL_front_0907113217.jpg,35f750934e810a86d4c1bde317d8a4c6
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,2,back,907144647,S_N_F2_MD_F_RT_SS_V_N_back_0907144647.jpg,68dbb7a8bdf62fc83c47ad133a0a0210
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,3,front,910104305,S_N_F3_KC_F_RL_CP_V_LL_front_0910104305.jpg,486a42dad96b8c25d5b63b276203b06a
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,2,back,907150936,S_N_F2_CP_F_LL_KC_V_LL_back_0907150936.jpg,4561ca3e9ff30087a885180db68b6ea9
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,2,front,904110549,S_N_M2_LW_F_W_CL_V_B_front_0904110549.jpg,79f90bdb1e23804f9885133d00d4ea34
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['SS'],[],HUMAN,F,3,front,910111354,S_N_F3_SS_R_LL_front_0910111354.jpg,222c4c8fb6d56aa8d8757a495264516c
S,N,1,1,0,0,0,['CP'],[],HUMAN,F,3,back,910151122,S_N_F3_CP_L_LL_back_0910151122.jpg,d9893b838c22ad77fa0e4af284f8e81d
S,P,2,1,1,1,0,['KK'],[],HUMAN,F,2,back,907153740,S_P_F2_KK_R_RT_back_0907153740.jpg,e96c506382d1973af4fd12eca3d3564b
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,3,back,910095427,S_N_F3_GA_F_RL_KK_V_LL_back_0910095427.jpg,0765e25e31fb723f6867ffb69e739c74
S,P,2,1,1,1,0,['SS'],[],HUMAN,F,2,back,907153900,S_P_F2_SS_L_RL_back_0907153900.jpg,b68ab999ffcf31ebc8a92f3bc4a8c292
D,P,3,1,2,1,0,"['SS', 'MD']",[],HUMAN,M,1,back,903164314,D_P_M1_SS_F_RA_MD_F_C_back_0903164314.jpg,457cfc492d3a04ba5a549d3a5e807f96
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,2,front,907143609,S_N_F2_GA_F_RT_KK_V_LL_front_0907143609.jpg,6870573c9cb825ed630b04351fb5bb5f
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,3,back,910100709,S_N_F3_KK_F_RT_GA_V_N_back_0910100709.jpg,6880c26df9f3eaddd0d959d2264b1065
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,1,back,903125952,S_N_M1_GA_F_RT_KK_V_RL_back_0903125952.jpg,55d50d191b15e08fecee5e37a2bf790f
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['LW'],[],HUMAN,F,3,back,910151536,S_N_F3_LW_R_LL_back_0910151536.jpg,c7e280294a5557c09e62ea2b9eecee31
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
D,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,2,front,907160215,D_N_F2_CL_F_RT_LW_F_LT_front_0907160215.jpg,3d0bbcc6e2afca270e425c84b61f95e5
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,3,front,910104105,S_N_F3_KC_F_RT_CP_V_N_front_0910104105.jpg,a0f8e4463e3f897288011eb22e861180
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,1,front,907094720,S_N_F1_WB_F_LA_CK_V_RA_front_0907094720.jpg,d5dce81c9345bfa130725e5dafbac1f3
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,2,front,907143526,S_N_F2_GA_F_LT_KK_V_RL_front_0907143526.jpg,57b1fa84e3bde30b762fc4bae66b5b1c
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,1,front,907091704,S_N_F1_KK_F_LA_GA_V_LL_front_0907091704.jpg,8c9eaf0430a017b3910c6f2507befecb
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,['SS'],['UNKNOWN'],HUMAN,F,3,back,910111339,S_P_F3_SS_R_LL_back_0910111339.jpg,57f4ace3c4ef5018b0e50e58f7f0a393
S,N,1,1,0,0,0,['WB'],[],HUMAN,M,1,front,903162438,S_N_M1_WB_R_W_front_0903162438.jpg,bfe68672d875826acbefe392caba46bb
